epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
10254,1716380800.0737343,1716380800.086008,1716380800.0737348,1716380800.0769856,1716380800.0804753,1716380800.0804758,1716380800.0737512,1716380800.0769484,1716380800.082885,1716380800.0859294,1716380800.076949,1716380800.0828857,10254,0.7033802270889282,2.1137988567352295,1716380800.0859296,,,,,,,
10255,1716380800.0860574,1716380800.0982287,1716380800.086058,1716380800.089329,1716380800.092838,1716380800.0928388,1716380800.086078,1716380800.0892758,1716380800.0952828,1716380800.0981562,1716380800.0892935,1716380800.0952835,10255,0.25291383266448975,2.5639798641204834,1716380800.0981565,,,,,,,
10256,1716380800.09826,1716380800.1109297,1716380800.0982604,1716380800.101812,1716380800.1053562,1716380800.1053567,1716380800.0982885,1716380800.1017792,1716380800.1078572,1716380800.1108599,1716380800.1017797,1716380800.107858,10256,0.8153369426727295,4.522948741912842,1716380800.11086,,,,,,,
10257,1716380800.1109612,1716380800.1233935,1716380800.1109614,1716380800.114252,1716380800.1179106,1716380800.117911,1716380800.1109853,1716380800.114217,1716380800.1204262,1716380800.123322,1716380800.1142178,1716380800.120427,10257,0.6186554431915283,2.0553090572357178,1716380800.123322,,,,,,,
10258,1716380800.123425,1716380800.1357424,1716380800.1234252,1716380800.1267009,1716380800.1305382,1716380800.130539,1716380800.1234505,1716380800.1266654,1716380800.1331663,1716380800.1356668,1716380800.1266663,1716380800.133167,10258,0.5243906378746033,3.6564712524414062,1716380800.135667,,,,,,,
10259,1716380800.135794,1716380800.1478636,1716380800.1357944,1716380800.1388426,1716380800.1422691,1716380800.1422696,1716380800.1358142,1716380800.1388087,1716380800.1448102,1716380800.147791,1716380800.1388097,1716380800.144811,10259,0.8632041215896606,1.461960792541504,1716380800.147791,,,,,,,
10260,1716380800.1479073,1716380800.159861,1716380800.1479077,1716380800.15099,1716380800.154384,1716380800.1543844,1716380800.147925,1716380800.1509545,1716380800.1570284,1716380800.1597872,1716380800.150955,1716380800.1570292,10260,0.7031542658805847,4.1293463706970215,1716380800.1597874,,,,,,,
10261,1716380800.1599238,1716380800.1719275,1716380800.1599243,1716380800.162983,1716380800.1665218,1716380800.1665223,1716380800.1599455,1716380800.1629481,1716380800.169076,1716380800.171816,1716380800.1629486,1716380800.1690767,10261,1.1002546548843384,0.6859543919563293,1716380800.1718163,,,,,,,
10262,1716380800.1719744,1716380800.1842217,1716380800.171975,1716380800.1753173,1716380800.1791391,1716380800.1791399,1716380800.172007,1716380800.1752834,1716380800.1815982,1716380800.184148,1716380800.175284,1716380800.181599,10262,1.2273883819580078,4.298140048980713,1716380800.1841483,,,,,,,
10263,1716380800.1842542,1716380800.1963286,1716380800.1842546,1716380800.1876059,1716380800.1911767,1716380800.1911774,1716380800.1842787,1716380800.187571,1716380800.1935468,1716380800.1962526,1716380800.1875718,1716380800.1935475,10263,1.6977828741073608,0.6291641592979431,1716380800.1962533,,,,,,,
10264,1716380800.1963813,1716380800.2083373,1716380800.196382,1716380800.1995845,1716380800.2029622,1716380800.2029629,1716380800.1964016,1716380800.1995494,1716380800.2054882,1716380800.2082686,1716380800.1995502,1716380800.205489,10264,2.0118422508239746,3.3832309246063232,1716380800.208269,,,,,,,
10265,1716380800.2083683,1716380800.220245,1716380800.2083685,1716380800.211504,1716380800.2149005,1716380800.2149012,1716380800.2083936,1716380800.2114701,1716380800.2175899,1716380800.2201731,1716380800.2114708,1716380800.2175908,10265,0.6703528761863708,1.4959341287612915,1716380800.2201734,,,,,,,
10266,1716380800.220295,1716380800.232513,1716380800.2202952,1716380800.223535,1716380800.2272487,1716380800.2272491,1716380800.2203157,1716380800.2235,1716380800.229937,1716380800.2324252,1716380800.2235005,1716380800.229938,10266,0.770736038684845,3.3285653591156006,1716380800.2324257,,,,,,,
10267,1716380800.2325578,1716380800.2447743,1716380800.2325583,1716380800.2358682,1716380800.239293,1716380800.2392938,1716380800.2325826,1716380800.235832,1716380800.2419646,1716380800.2447014,1716380800.2358327,1716380800.2419653,10267,1.3291832208633423,0.3095633089542389,1716380800.2447016,,,,,,,
10268,1716380800.2448251,1716380800.2569475,1716380800.2448256,1716380800.2481117,1716380800.2515225,1716380800.251523,1716380800.2448459,1716380800.2480755,1716380800.2540529,1716380800.2568734,1716380800.2480762,1716380800.2540536,10268,1.9293324947357178,4.469058990478516,1716380800.2568738,,,,,,,
10269,1716380800.2570016,1716380800.268908,1716380800.2570024,1716380800.2601373,1716380800.263632,1716380800.2636325,1716380800.2570236,1716380800.2601016,1716380800.266163,1716380800.2688305,1716380800.260102,1716380800.266164,10269,1.5645493268966675,0.9268827438354492,1716380800.2688308,,,,,,,
10270,1716380800.2689588,1716380800.2807994,1716380800.2689593,1716380800.2722485,1716380800.2756815,1716380800.275682,1716380800.2689805,1716380800.2722027,1716380800.2783744,1716380800.2807274,1716380800.2722032,1716380800.2783754,10270,1.0939446687698364,3.346787214279175,1716380800.2807276,,,,,,,
10271,1716380800.2808495,1716380800.29279,1716380800.2808497,1716380800.2839773,1716380800.2876568,1716380800.2876573,1716380800.2808704,1716380800.2839396,1716380800.290421,1716380800.2927186,1716380800.28394,1716380800.290422,10271,1.1386525630950928,1.3741742372512817,1716380800.2927191,,,,,,,
10272,1716380800.2928371,1716380800.3047338,1716380800.2928376,1716380800.2958534,1716380800.299591,1716380800.2995918,1716380800.2928584,1716380800.2958171,1716380800.3020756,1716380800.3046615,1716380800.2958176,1716380800.3020763,10272,0.9374653697013855,1.641758918762207,1716380800.3046618,,,,,,,
10273,1716380800.3047652,1716380800.3167784,1716380800.3047657,1716380800.3077989,1716380800.3111057,1716380800.3111062,1716380800.3047826,1716380800.3077652,1716380800.3137817,1716380800.3167024,1716380800.3077657,1716380800.3137825,10273,0.7538206577301025,2.6651113033294678,1716380800.3167026,,,,,,,
10274,1716380800.316812,1716380800.328899,1716380800.3168125,1716380800.3199377,1716380800.3231115,1716380800.3231122,1716380800.3168297,1716380800.3199022,1716380800.32567,1716380800.3288271,1716380800.3199027,1716380800.3256707,10274,0.8071925640106201,1.6205742359161377,1716380800.3288274,,,,,,,
10275,1716380800.3289304,1716380800.3411264,1716380800.3289306,1716380800.332183,1716380800.3354595,1716380800.3354604,1716380800.3289642,1716380800.3321474,1716380800.3381712,1716380800.341044,1716380800.332148,1716380800.338172,10275,0.7873304486274719,2.5601747035980225,1716380800.3410442,,,,,,,
10276,1716380800.3411586,1716380800.3531678,1716380800.3411589,1716380800.3443074,1716380800.347605,1716380800.3476055,1716380800.3411763,1716380800.3442743,1716380800.3503046,1716380800.3530943,1716380800.3442748,1716380800.3503053,10276,0.943581223487854,1.90204656124115,1716380800.3530946,,,,,,,
10277,1716380800.353201,1716380800.365261,1716380800.3532014,1716380800.3564134,1716380800.3599055,1716380800.3599062,1716380800.3532188,1716380800.356378,1716380800.3624027,1716380800.3651905,1716380800.3563786,1716380800.3624034,10277,1.4077978134155273,3.4009454250335693,1716380800.365191,,,,,,,
10278,1716380800.3653102,1716380800.377248,1716380800.3653104,1716380800.3684452,1716380800.371618,1716380800.3716185,1716380800.3653276,1716380800.368411,1716380800.3742595,1716380800.3771722,1716380800.3684115,1716380800.3742604,10278,0.4426538944244385,2.316725730895996,1716380800.3771727,,,,,,,
10279,1716380800.377342,1716380800.3892105,1716380800.3773425,1716380800.3803954,1716380800.383575,1716380800.383576,1716380800.3773472,1716380800.3803608,1716380800.3862193,1716380800.3891351,1716380800.3803618,1716380800.38622,10279,0.6688146591186523,1.9244459867477417,1716380800.3891354,,,,,,,
10280,1716380800.3892438,1716380800.4011726,1716380800.389244,1716380800.3923304,1716380800.3955474,1716380800.395548,1716380800.3892624,1716380800.392297,1716380800.3982203,1716380800.4011009,1716380800.3922975,1716380800.398221,10280,0.9149347543716431,2.0609848499298096,1716380800.401101,,,,,,,
10281,1716380800.4012048,1716380800.4132276,1716380800.4012053,1716380800.4043531,1716380800.4078195,1716380800.4078202,1716380800.4012222,1716380800.4043195,1716380800.4103434,1716380800.4131453,1716380800.40432,1716380800.4103444,10281,0.5212324857711792,3.3596253395080566,1716380800.4131455,,,,,,,
10282,1716380800.4132774,1716380800.4254296,1716380800.4132776,1716380800.4165797,1716380800.419763,1716380800.4197638,1716380800.4132948,1716380800.416545,1716380800.4222217,1716380800.4253576,1716380800.4165459,1716380800.4222224,10282,0.9672845005989075,1.2893145084381104,1716380800.4253578,,,,,,,
10283,1716380800.425461,1716380800.4377618,1716380800.4254613,1716380800.4286706,1716380800.43187,1716380800.431887,1716380800.425477,1716380800.4286375,1716380800.4343214,1716380800.4376898,1716380800.428638,1716380800.434322,10283,1.092573642730713,4.743615627288818,1716380800.43769,,,,,,,
10284,1716380800.4377923,1716380800.450109,1716380800.4377925,1716380800.4409661,1716380800.4441245,1716380800.444125,1716380800.437809,1716380800.4409325,1716380800.4466317,1716380800.4500198,1716380800.4409335,1716380800.4466324,10284,1.2813613414764404,0.7894906997680664,1716380800.45002,,,,,,,
10285,1716380800.4501438,1716380800.4626024,1716380800.4501443,1716380800.4534667,1716380800.4569852,1716380800.4569862,1716380800.4501612,1716380800.4534311,1716380800.4594228,1716380800.4625223,1716380800.4534316,1716380800.4594235,10285,1.222004771232605,4.351916790008545,1716380800.4625225,,,,,,,
10286,1716380800.4626563,1716380800.4749694,1716380800.4626567,1716380800.4658651,1716380800.4692426,1716380800.4692438,1716380800.4626756,1716380800.4658298,1716380800.4717088,1716380800.474889,1716380800.4658306,1716380800.4717095,10286,1.2027616500854492,0.24633972346782684,1716380800.4748893,,,,,,,
10287,1716380800.4750056,1716380800.4874592,1716380800.475006,1716380800.4784448,1716380800.481904,1716380800.481905,1716380800.4750228,1716380800.47841,1716380800.484347,1716380800.4873745,1716380800.4784107,1716380800.4843478,10287,1.6647303104400635,6.085591793060303,1716380800.4873748,,,,,,,
10288,1716380800.4874997,1716380800.4996648,1716380800.4875002,1716380800.4906533,1716380800.4941635,1716380800.494164,1716380800.4875185,1716380800.4906182,1716380800.496673,1716380800.499584,1716380800.490619,1716380800.4966738,10288,1.599867582321167,2.177064895629883,1716380800.4995842,,,,,,,
10289,1716380800.499697,1716380800.5118349,1716380800.4996972,1716380800.5028312,1716380800.5062258,1716380800.5062265,1716380800.4997144,1716380800.5027974,1716380800.5087006,1716380800.511747,1716380800.5027978,1716380800.5087013,10289,0.6686468720436096,2.6334950923919678,1716380800.5117471,,,,,,,
10290,1716380800.5118856,1716380800.5238328,1716380800.5118861,1716380800.5148456,1716380800.5183601,1716380800.5183609,1716380800.5119035,1716380800.514813,1716380800.5209024,1716380800.5237536,1716380800.5148137,1716380800.5209033,10290,1.3794763088226318,1.1191850900650024,1716380800.523754,,,,,,,
10291,1716380800.5238822,1716380800.5360603,1716380800.5238824,1716380800.5269856,1716380800.530469,1716380800.5304697,1716380800.5239007,1716380800.5269504,1716380800.5328991,1716380800.5359786,1716380800.5269508,1716380800.5328999,10291,1.2770591974258423,3.7237961292266846,1716380800.535979,,,,,,,
10292,1716380800.5361063,1716380800.548431,1716380800.5361068,1716380800.5393434,1716380800.5427847,1716380800.5427852,1716380800.5361245,1716380800.5393083,1716380800.5451746,1716380800.5483482,1716380800.539309,1716380800.5451753,10292,0.6223813891410828,1.979939341545105,1716380800.5483484,,,,,,,
10293,1716380800.5484736,1716380800.5606375,1716380800.548474,1716380800.5516179,1716380800.555465,1716380800.5554655,1716380800.5484924,1716380800.551584,1716380800.558183,1716380800.560557,1716380800.5515845,1716380800.5581837,10293,0.638261079788208,3.884784698486328,1716380800.5605571,,,,,,,
10294,1716380800.5606775,1716380800.5727828,1716380800.560678,1716380800.5638096,1716380800.567322,1716380800.567323,1716380800.560696,1716380800.5637732,1716380800.569993,1716380800.572699,1716380800.5637736,1716380800.569994,10294,0.33556270599365234,2.4404540061950684,1716380800.5726993,,,,,,,
10295,1716380800.5728261,1716380800.5848439,1716380800.5728266,1716380800.5761,1716380800.5796366,1716380800.579637,1716380800.5728447,1716380800.5760536,1716380800.582057,1716380800.584745,1716380800.576054,1716380800.5820577,10295,0.451857328414917,2.1001224517822266,1716380800.5847452,,,,,,,
10296,1716380800.5848856,1716380800.597057,1716380800.584886,1716380800.5881686,1716380800.5916348,1716380800.5916352,1716380800.584904,1716380800.5881348,1716380800.594147,1716380800.5969727,1716380800.5881352,1716380800.5941482,10296,0.46555572748184204,2.628481388092041,1716380800.596973,,,,,,,
10297,1716380800.597097,1716380800.6092067,1716380800.5970974,1716380800.6004026,1716380800.604023,1716380800.6040237,1716380800.5971153,1716380800.6003685,1716380800.60669,1716380800.6091104,1716380800.600369,1716380800.6066911,10297,0.44624221324920654,2.163398265838623,1716380800.6091106,,,,,,,
10298,1716380800.609251,1716380800.6213684,1716380800.6092513,1716380800.6124256,1716380800.6160219,1716380800.6160226,1716380800.609269,1716380800.6123888,1716380800.6184177,1716380800.6212864,1716380800.6123896,1716380800.6184185,10298,1.079577088356018,3.9326729774475098,1716380800.6212866,,,,,,,
10299,1716380800.6214063,1716380800.6336188,1716380800.6214068,1716380800.6246006,1716380800.6281595,1716380800.62816,1716380800.6214244,1716380800.624557,1716380800.6306946,1716380800.633534,1716380800.6245575,1716380800.6306953,10299,1.2084046602249146,0.7197628021240234,1716380800.6335342,,,,,,,
10300,1716380800.633657,1716380800.6458728,1716380800.6336577,1716380800.636849,1716380800.6401606,1716380800.6401613,1716380800.633684,1716380800.6368139,1716380800.6427064,1716380800.6457925,1716380800.6368146,1716380800.6427073,10300,1.34724760055542,4.041609287261963,1716380800.6457927,,,,,,,
10301,1716380800.645909,1716380800.6584532,1716380800.6459093,1716380800.6489716,1716380800.6522646,1716380800.6522653,1716380800.6459265,1716380800.6489377,1716380800.6548045,1716380800.6583729,1716380800.6489382,1716380800.6548052,10301,1.6189990043640137,1.1619367599487305,1716380800.658373,,,,,,,
10302,1716380800.6584897,1716380800.6711028,1716380800.6584902,1716380800.6615124,1716380800.6648545,1716380800.664855,1716380800.658507,1716380800.661479,1716380800.6674032,1716380800.6710212,1716380800.6614797,1716380800.6674042,10302,0.7954897284507751,3.560012102127075,1716380800.6710215,,,,,,,
10303,1716380800.671143,1716380800.6836817,1716380800.6711435,1716380800.6741955,1716380800.6775975,1716380800.677598,1716380800.6711605,1716380800.6741602,1716380800.680167,1716380800.6836016,1716380800.6741607,1716380800.6801677,10303,1.4061774015426636,0.8982136845588684,1716380800.6836019,,,,,,,
10304,1716380800.6837223,1716380800.6961007,1716380800.6837225,1716380800.6866992,1716380800.689999,1716380800.6899996,1716380800.68374,1716380800.6866636,1716380800.692585,1716380800.6960163,1716380800.686664,1716380800.6925857,10304,0.8764857053756714,2.9386889934539795,1716380800.6960168,,,,,,,
10305,1716380800.6961362,1716380800.7084274,1716380800.6961365,1716380800.699078,1716380800.7023606,1716380800.7023609,1716380800.6961534,1716380800.699035,1716380800.7049553,1716380800.7083483,1716380800.6990354,1716380800.704956,10305,0.8640592098236084,1.7543665170669556,1716380800.7083485,,,,,,,
10306,1716380800.7085242,1716380800.7204103,1716380800.7085247,1716380800.7114146,1716380800.7147264,1716380800.7147272,1716380800.7085295,1716380800.7113812,1716380800.7172987,1716380800.7203321,1716380800.7113817,1716380800.7172995,10306,0.3655874729156494,3.1087541580200195,1716380800.7203326,,,,,,,
10307,1716380800.7204485,1716380800.7324278,1716380800.720449,1716380800.7234733,1716380800.72672,1716380800.7267206,1716380800.7204666,1716380800.7234375,1716380800.729253,1716380800.7323298,1716380800.723438,1716380800.7292538,10307,0.7091459035873413,1.5854289531707764,1716380800.73233,,,,,,,
10308,1716380800.7324677,1716380800.7443829,1716380800.732468,1716380800.735505,1716380800.7388225,1716380800.738823,1716380800.732487,1716380800.7354453,1716380800.741427,1716380800.744305,1716380800.7354457,1716380800.7414277,10308,1.3986319303512573,3.7354907989501953,1716380800.7443051,,,,,,,
